10536,4744,335,8050,2016-05-30,2834
10516,4727,309,8018,2016-05-19,3658
10525,4709,347,8020,2016-05-09,4646
10550,4737,337,8035,2016-03-16,3625
10538,4732,308,8039,2016-03-12,1737
10523,4718,327,8002,2016-04-16,4567
10524,4711,332,8042,2016-03-31,3993
10532,4738,304,8025,2016-05-18,2027
10533,4704,304,8038,2016-04-28,3644
10536,4709,333,8016,2016-03-14,4551
10502,4712,320,8004,2016-05-07,4644
10518,4745,323,8004,2016-03-02,2642
10529,4744,350,8024,2016-05-16,3981
10517,4736,306,8017,2016-04-27,4035
10514,4713,331,8015,2016-05-14,4716
10529,4708,346,8007,2016-03-15,478
10546,4718,323,8036,2016-04-15,3503
10500,4733,348,8015,2016-05-09,911
10514,4742,318,8032,2016-05-29,4876
10530,4732,311,8005,2016-04-23,1538
10512,4721,310,8034,2016-05-05,3034
10541,4704,301,8044,2016-05-27,2697
10503,4734,339,8046,2016-05-23,3468
10544,4740,341,8035,2016-05-18,3898
10524,4741,319,8013,2016-05-06,4855
10532,4731,321,8020,2016-03-21,2845
10510,4705,319,8026,2016-03-15,3988
10522,4737,315,8050,2016-03-18,2350
10516,4746,313,8044,2016-05-14,4768
10512,4723,347,8044,2016-05-13,3354
10549,4733,333,8041,2016-03-27,963
10521,4721,317,8020,2016-03-11,2930
10520,4740,306,8013,2016-03-20,3990
10502,4732,309,8038,2016-04-14,2646
10542,4719,324,8050,2016-04-04,3142
10510,4732,342,8022,2016-05-20,536
10538,4718,316,8006,2016-05-07,2872
10523,4713,329,8033,2016-03-09,4292
10501,4734,324,8049,2016-04-14,666
10513,4721,348,8000,2016-04-12,296
10547,4726,316,8002,2016-05-20,4522
10502,4716,328,8016,2016-05-26,364
10532,4724,328,8048,2016-03-17,1230
10539,4709,350,8040,2016-03-12,140
10516,4737,329,8048,2016-04-24,2055
10504,4747,330,8008,2016-04-13,2876
10516,4712,336,8034,2016-03-14,1567
10522,4733,342,8050,2016-05-12,2056
10500,4719,322,8041,2016-04-04,3760
10511,4737,332,8004,2016-05-06,341
10518,4742,320,8025,2016-04-05,2510
10540,4707,341,8003,2016-04-08,2732
10544,4736,344,8032,2016-05-11,3841
10509,4722,349,8024,2016-05-15,3446
10537,4745,340,8027,2016-04-16,1271
10500,4712,303,8033,2016-04-10,1459
10530,4735,342,8024,2016-03-15,2623
10508,4708,331,8033,2016-03-12,4658
10522,4730,350,8002,2016-04-02,4962
10547,4705,350,8021,2016-05-30,2931
10519,4746,300,8021,2016-05-01,1154
10524,4700,323,8019,2016-03-21,1941
10523,4746,343,8037,2016-03-11,3403
10536,4743,308,8011,2016-03-26,1658
10524,4739,301,8032,2016-05-22,476
10528,4718,317,8037,2016-05-18,164
10530,4725,334,8017,2016-03-06,172
10547,4705,314,8045,2016-03-22,3435
10516,4713,339,8018,2016-05-22,4608
10519,4729,320,8018,2016-05-03,528
10530,4750,307,8040,2016-04-22,1365
10539,4700,334,8048,2016-04-04,1768
10519,4719,314,8040,2016-04-18,4074
10503,4749,322,8049,2016-05-30,2751
10543,4743,303,8017,2016-04-10,3235
10528,4750,343,8022,2016-03-05,2688
10523,4750,327,8030,2016-05-03,2075
10518,4704,311,8045,2016-05-16,3535
10501,4717,308,8001,2016-03-06,1326
10548,4726,322,8042,2016-04-04,3985
10519,4735,310,8013,2016-05-13,1070
10540,4713,305,8037,2016-03-21,484
10523,4714,346,8037,2016-04-13,1533
10521,4705,304,8015,2016-04-09,2988
10520,4724,300,8020,2016-03-13,3684
10503,4718,327,8027,2016-05-01,1768
10524,4729,327,8048,2016-03-10,1277
10508,4715,306,8040,2016-03-21,1689
10531,4706,305,8038,2016-03-17,4760
10549,4712,326,8029,2016-05-21,2369
10508,4704,334,8032,2016-04-23,4109
10521,4745,309,8036,2016-05-09,4413
10500,4716,349,8022,2016-04-13,2388
10537,4742,303,8022,2016-04-02,3301
10507,4703,319,8016,2016-05-05,2033
10542,4708,301,8036,2016-03-31,1323
10500,4747,346,8005,2016-04-22,241
10540,4722,322,8050,2016-05-06,2879
10534,4750,306,8019,2016-05-21,1593
10544,4746,327,8021,2016-05-21,3106
10525,4724,338,8003,2016-03-15,3544
10534,4708,346,8017,2016-04-20,3128
10539,4738,337,8043,2016-04-06,2403
10537,4739,347,8005,2016-05-30,2698
10509,4710,312,8021,2016-05-13,3989
10510,4732,313,8050,2016-04-10,939
10540,4740,347,8001,2016-04-08,4317
10506,4709,331,8022,2016-05-11,2656
10508,4744,332,8037,2016-04-17,2074
10527,4732,304,8044,2016-03-19,4903
10500,4732,300,8012,2016-05-26,498
10500,4722,314,8017,2016-03-16,3575
10546,4739,340,8041,2016-04-14,1216
10550,4738,321,8023,2016-05-30,4122
10537,4746,349,8033,2016-03-20,2585
10550,4719,310,8000,2016-03-09,2434
10518,4729,344,8005,2016-03-09,2370
10528,4701,336,8024,2016-03-03,632
10548,4750,324,8050,2016-03-16,2325
10548,4733,316,8033,2016-03-09,3538
10500,4724,350,8031,2016-05-09,4027
10547,4734,319,8002,2016-05-29,2932
10525,4740,308,8025,2016-03-14,982
10510,4732,307,8037,2016-03-29,264
10531,4708,342,8004,2016-04-01,209
10513,4720,350,8026,2016-04-29,2371
10518,4706,329,8008,2016-04-30,1354
10541,4717,324,8011,2016-05-29,1996
10513,4727,346,8029,2016-04-07,1699
10525,4723,344,8032,2016-04-10,3301
10549,4726,315,8046,2016-03-24,3166
10549,4738,325,8005,2016-03-17,3209
10539,4734,348,8043,2016-04-15,475
10539,4739,330,8006,2016-04-03,3800
10539,4724,325,8015,2016-03-05,2355
10501,4729,304,8008,2016-04-04,1983
10505,4732,316,8001,2016-05-19,2301
10535,4749,339,8023,2016-03-13,781
10550,4708,316,8025,2016-05-06,2592
10534,4737,341,8029,2016-04-19,413
10548,4710,343,8007,2016-04-22,4674
10508,4739,302,8011,2016-05-05,181
10532,4747,317,8039,2016-05-08,821
10527,4724,326,8021,2016-03-18,2114
10526,4740,326,8026,2016-03-19,532
10505,4745,333,8012,2016-03-12,949
10515,4710,324,8029,2016-05-28,3662
10540,4703,343,8015,2016-03-07,4820
10516,4707,312,8037,2016-05-23,432
10535,4710,301,8001,2016-04-01,2400
10510,4734,310,8002,2016-03-17,3067
10506,4712,325,8008,2016-03-27,759
10536,4701,322,8034,2016-05-02,4291
10501,4750,308,8026,2016-03-07,2709
10538,4715,308,8000,2016-04-16,105
10544,4732,311,8002,2016-04-03,4677
10513,4707,327,8013,2016-03-18,1049
10517,4732,307,8019,2016-03-16,3750
10500,4745,330,8046,2016-04-06,4803
10508,4736,347,8023,2016-03-24,299
10505,4718,344,8020,2016-04-17,4253
10528,4715,326,8043,2016-04-19,2064
10505,4720,326,8048,2016-05-05,2248
10523,4723,307,8016,2016-03-09,4095
10529,4745,307,8046,2016-05-05,1321
10529,4750,304,8047,2016-04-04,4728
10541,4702,341,8001,2016-05-08,1433
10527,4743,341,8001,2016-03-29,3507
10539,4724,341,8000,2016-03-24,3934
10518,4737,317,8037,2016-03-09,2968
10540,4707,313,8009,2016-05-11,3992
10530,4706,307,8034,2016-04-23,3603
10536,4707,326,8028,2016-04-02,1174
10510,4741,313,8047,2016-04-07,798
10511,4747,331,8047,2016-03-13,4189
10526,4734,306,8020,2016-04-30,2806
10524,4749,308,8049,2016-05-03,1924
10501,4739,320,8002,2016-03-10,4249
10533,4718,300,8028,2016-05-11,420
10536,4714,308,8043,2016-03-20,781
10543,4703,349,8009,2016-05-28,1344
10511,4724,307,8044,2016-05-23,2379
10544,4732,304,8019,2016-03-26,4079
10530,4747,314,8039,2016-05-08,329
10506,4724,316,8003,2016-03-27,1597
10548,4719,349,8017,2016-04-26,1239
10520,4725,316,8022,2016-05-29,2539
10541,4706,329,8041,2016-03-12,106
10501,4703,332,8027,2016-04-29,1690
10534,4750,307,8019,2016-05-10,3698
10527,4729,335,8001,2016-04-06,4420
10516,4724,319,8043,2016-05-10,900
10506,4710,312,8012,2016-04-30,723
10506,4722,322,8046,2016-03-10,1306
10530,4701,345,8019,2016-04-23,3947
10545,4709,345,8021,2016-05-27,3567
10505,4746,318,8001,2016-03-29,906
10509,4731,348,8040,2016-03-29,2730
10538,4701,335,8050,2016-04-02,1244
10502,4703,314,8028,2016-05-01,3376
10511,4706,345,8014,2016-05-08,2486
10523,4734,308,8010,2016-03-18,2826
10502,4714,349,8008,2016-05-13,2447
10504,4749,341,8050,2016-03-08,4706
10512,4719,323,8023,2016-04-10,1095
10549,4701,320,8033,2016-03-06,4935
10525,4700,333,8003,2016-04-30,4283
10524,4709,317,8046,2016-05-16,1463
10526,4728,346,8023,2016-04-01,3159
10502,4746,347,8038,2016-03-01,2997
10512,4715,309,8006,2016-05-04,4775
10508,4744,309,8044,2016-03-01,1489
10518,4716,335,8043,2016-05-27,4484
10507,4736,343,8036,2016-04-23,2254
10536,4713,320,8035,2016-03-21,1493
10546,4707,335,8022,2016-05-01,1629
10515,4748,317,8050,2016-05-30,1651
10529,4740,332,8001,2016-05-25,2498
10503,4705,347,8033,2016-05-13,1505
10541,4732,313,8005,2016-03-31,3287
10540,4729,341,8030,2016-03-13,812
10510,4709,302,8040,2016-05-03,4801
10521,4732,333,8049,2016-03-20,2883
10545,4743,301,8028,2016-05-27,3885
10509,4740,332,8025,2016-03-21,3527
10515,4729,302,8017,2016-04-19,403
10533,4717,348,8037,2016-03-07,2389
10506,4702,326,8049,2016-05-03,2595
10510,4713,346,8046,2016-05-12,4263
10507,4701,337,8001,2016-05-29,1158
10525,4721,324,8007,2016-03-04,2797
10545,4735,336,8002,2016-05-10,4603
10501,4741,322,8005,2016-04-12,4637
10519,4748,333,8000,2016-03-17,3912
10532,4730,304,8038,2016-04-19,1177
10534,4720,334,8035,2016-03-12,4255
10521,4746,340,8047,2016-03-07,4001
10533,4714,309,8020,2016-03-28,244
10504,4749,301,8015,2016-04-02,2075
10539,4747,346,8049,2016-05-16,2629
10537,4719,348,8031,2016-05-23,1408
10538,4726,327,8048,2016-05-22,4391
10525,4703,300,8020,2016-05-24,2869
10525,4740,316,8018,2016-04-12,2026
10547,4737,303,8043,2016-03-30,4216
10545,4732,343,8032,2016-03-09,3124
10525,4702,349,8039,2016-04-18,870
10508,4736,304,8022,2016-05-29,1516
10522,4717,324,8042,2016-03-01,691
10545,4730,334,8041,2016-04-12,1957
10546,4724,340,8041,2016-04-14,722
10536,4732,308,8043,2016-05-27,2103
10512,4723,312,8031,2016-05-25,1858
10548,4730,308,8037,2016-04-15,803
10512,4746,314,8014,2016-03-03,4574
10527,4750,312,8031,2016-03-04,4712
10535,4731,300,8040,2016-04-27,4584
10524,4732,311,8029,2016-03-08,3087
10530,4726,308,8018,2016-05-16,2647
10516,4749,350,8034,2016-03-25,4037
10522,4735,324,8028,2016-04-17,1124
10522,4738,333,8040,2016-04-18,4709
10501,4719,345,8037,2016-04-23,265
10536,4702,345,8049,2016-03-15,2802
10508,4742,340,8018,2016-05-11,437
10523,4732,347,8026,2016-03-12,381
10501,4719,305,8011,2016-05-02,1353
10550,4710,316,8011,2016-03-30,1229
10506,4717,336,8016,2016-04-06,2103
10502,4729,346,8035,2016-04-16,386
10527,4728,339,8031,2016-05-13,1418
10549,4710,333,8044,2016-05-28,3878
10538,4725,324,8046,2016-03-20,3814
10537,4734,312,8040,2016-03-31,3758
10501,4703,334,8014,2016-03-27,4321
10515,4740,336,8001,2016-04-08,344
10512,4701,301,8033,2016-03-22,4609
10516,4728,322,8013,2016-03-01,4215
10513,4709,312,8022,2016-05-30,514
10512,4706,325,8037,2016-03-06,2512
10521,4714,329,8033,2016-03-30,1392
10525,4735,336,8027,2016-05-10,531
10526,4743,325,8025,2016-04-29,2875
10517,4703,327,8038,2016-03-29,3104
10534,4729,325,8032,2016-04-07,2721
10526,4730,349,8039,2016-05-27,1692
10525,4700,306,8026,2016-05-16,1901
10518,4700,305,8022,2016-05-29,2098
10544,4730,349,8019,2016-03-03,4296
10522,4718,311,8035,2016-03-23,4080
10529,4737,338,8045,2016-05-29,4901
10510,4730,344,8024,2016-03-13,4404
10505,4730,340,8004,2016-05-02,2740
10537,4706,315,8009,2016-03-16,990
10501,4705,307,8035,2016-03-29,4600
10520,4707,315,8027,2016-05-11,4116
10514,4738,309,8021,2016-05-04,3647
10518,4720,321,8037,2016-04-26,3391
10504,4735,312,8050,2016-05-22,315
10546,4750,308,8034,2016-03-18,4385
10528,4717,334,8049,2016-05-25,3047
10521,4744,339,8003,2016-04-17,3793
10544,4745,320,8011,2016-04-08,2773
10534,4721,303,8035,2016-05-01,814
10508,4708,343,8039,2016-04-18,2245
10515,4733,321,8038,2016-03-27,4774
10506,4709,337,8011,2016-05-20,4752
10537,4748,321,8043,2016-04-30,962
10501,4706,342,8000,2016-03-31,2325
10547,4728,344,8044,2016-05-01,4299
10507,4722,319,8020,2016-04-23,4443
10517,4734,306,8001,2016-05-21,2685
10530,4718,319,8002,2016-03-02,2413
10507,4747,305,8042,2016-05-19,2239
10514,4721,350,8000,2016-04-17,1950
10507,4714,339,8023,2016-05-18,1704
10538,4703,322,8011,2016-03-13,123
10512,4701,326,8033,2016-04-28,2356
10536,4724,342,8049,2016-03-26,4525
10536,4715,305,8043,2016-04-09,787
10511,4741,317,8045,2016-03-20,4950
10534,4731,322,8000,2016-05-13,4918
10533,4720,344,8048,2016-04-10,4819
10546,4702,309,8047,2016-03-04,2275
10503,4700,339,8029,2016-04-19,1258
10543,4721,346,8045,2016-04-16,2766
10510,4714,343,8010,2016-04-19,3188
10536,4733,340,8017,2016-04-13,654
